sortPosition,sortYear,precision,source,db,bookId,title,authorsField,matchedOn,rootCategory,categoryPath
3072,1420,0,author-year,v2,2377,נימוקי יוסף על נדרים,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3073,1420,0,author-year,v2,2378,נימוקי יוסף על יבמות,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3074,1420,0,author-year,v2,2379,נימוקי יוסף על בבא קמא,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3075,1420,0,author-year,v2,2380,נימוקי יוסף על בבא מציעא,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3076,1420,0,author-year,v2,2381,נימוקי יוסף על מנחות,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3077,1420,0,author-year,v2,2382,נימוקי יוסף על בבא בתרא,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3078,1420,0,author-year,v2,2383,נימוקי יוסף על מכות,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3079,1420,0,author-year,v2,2384,נימוקי יוסף על סנהדרין,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3080,1420,0,author-year,v2,2385,נימוקי יוסף על מועד קטן,יוסף חביבא,יוסף חביבא,תלמוד בבלי,תלמוד בבלי / ראשונים / רי״ף / מפרשים / נימוקי יוסף
3081,1427,0,author-year,v1,5213,"שו""ת מהרי""ל",יעקב לוי מולין,יעקב לוי מולין,שו״ת,שו״ת / ראשונים
3082,1427,0,author-year,v2,5730,"שו""ת מהרי""ל",יעקב לוי מולין,יעקב לוי מולין,שו״ת,שו״ת / ראשונים
3083,1427,0,author-year,v2,5948,מהריל (מנהגים),יעקב הלוי בן משה מולין,יעקב הלוי בן משה מולין,הלכה,הלכה / ראשונים
3084,1444,0,author-year,v1,3127,מגן אבות,שמעון בן צמח דוראן,שמעון בן צמח דוראן,משנה,משנה / ראשונים
3085,1444,0,author-year,v1,3295,זוהר הרקיע,שמעון בן צמח דוראן,שמעון בן צמח דוראן,הלכה,הלכה / מפרשים
3086,1444,0,author-year,v1,5215,"ספר התשב""ץ",שמעון בן צמח דוראן,שמעון בן צמח דוראן,שו״ת,שו״ת / ראשונים
3087,1444,0,author-year,v2,515,מגן אבות,שמעון בן צמח דוראן,שמעון בן צמח דוראן,משנה,משנה / ראשונים
3088,1444,0,author-year,v2,3790,זוהר הרקיע,שמעון בן צמח דוראן,שמעון בן צמח דוראן,הלכה,הלכה / מפרשים
3089,1444,0,author-year,v2,5753,"ספר התשב""ץ",שמעון בן צמח דוראן,שמעון בן צמח דוראן,שו״ת,שו״ת / ראשונים
3090,1456,0,author-year,v1,5224,"מהר""י וייל",יעקב וייל,יעקב וייל,שו״ת,שו״ת / ראשונים
3091,1456,0,author-year,v2,5737,"מהר""י וייל",יעקב וייל,יעקב וייל,שו״ת,שו״ת / ראשונים
3092,1460,0,author-year,v1,5211,"תשובות מהר""ח אור זרוע","מהר""ח אור זרוע","מהר""ח אור זרוע",שו״ת,שו״ת / ראשונים
3093,1460,0,author-year,v1,5212,תרומת הדשן,ישראל איסרלן,ישראל איסרלן,שו״ת,שו״ת / ראשונים
3094,1460,0,author-year,v2,5744,תרומת הדשן,ישראל איסרלן,ישראל איסרלן,שו״ת,שו״ת / ראשונים
3095,1460,0,author-year,v2,5745,"תשובות מהר""ח אור זרוע","מהר""ח אור זרוע","מהר""ח אור זרוע",שו״ת,שו״ת / ראשונים
3096,1463,0,author-year,v1,1754,דרכי התלמוד,יצחק קנפנטון,יצחק קנפנטון,תלמוד,תלמוד / בבלי / ספרות עזר
3097,1463,0,author-year,v2,2484,דרכי התלמוד,יצחק קנפנטון,יצחק קנפנטון,תלמוד בבלי,תלמוד בבלי / ספרות עזר
3098,1467,0,author-year,v1,5222,"תשובות הרשב""ש",שלמה בן שמעון דוראן,שלמה בן שמעון דוראן,שו״ת,שו״ת / ראשונים
3099,1467,0,author-year,v2,5736,"תשובות הרשב""ש",שלמה בן שמעון דוראן,שלמה בן שמעון דוראן,שו״ת,שו״ת / ראשונים
3100,1480,0,author-year,v1,5217,"מהר""י ברונא",ישראל בן חיים ברונא,ישראל בן חיים ברונא,שו״ת,שו״ת / ראשונים
3101,1480,0,author-year,v1,5219,"שו""ת מהרי""ק",יוסף קולון,יוסף קולון,שו״ת,שו״ת / ראשונים
3102,1480,0,author-year,v2,5735,"מהר""י ברונא",ישראל בן חיים ברונא,ישראל בן חיים ברונא,שו״ת,שו״ת / ראשונים
3103,1480,0,author-year,v2,5741,"שו""ת מהרי""ק",יוסף קולון,יוסף קולון,שו״ת,שו״ת / ראשונים
3104,1490,0,author-year,v1,2193,שם טוב על מורה נבוכים,שם טוב בן יוסף אבן שם טוב,שם טוב בן יוסף אבן שם טוב,מחשבת ישראל,מחשבת ישראל / מורה נבוכים / מפרשים
3105,1490,0,author-year,v1,5195,פרי יצחק על ספר יצירה,"יצחק ב""ר יקותיאל זלמן","יצחק ב""ר יקותיאל זלמן",קבלה,קבלה / ספר יצירה / מפרשים
3106,1490,0,author-year,v2,3048,פרי יצחק על ספר יצירה,"יצחק ב""ר יקותיאל זלמן","יצחק ב""ר יקותיאל זלמן",קבלה,קבלה / ספר יצירה / מפרשים
3107,1490,0,author-year,v2,3143,שם טוב על מורה נבוכים,שם טוב בן יוסף אבן שם טוב,שם טוב בן יוסף אבן שם טוב,מחשבת ישראל,מחשבת ישראל / מורה נבוכים / מפרשים
3108,1494,0,author-year,v1,2206,עקידת יצחק,יצחק בן משה עראמה,יצחק בן משה עראמה,מחשבת ישראל,מחשבת ישראל / ראשונים
3109,1494,0,author-year,v2,3157,עקידת יצחק,יצחק בן משה עראמה,יצחק בן משה עראמה,מחשבת ישראל,מחשבת ישראל / ראשונים
3110,1500,0,author-year,v1,399,"צוואת הריב""ש",ישעיה מיאנוב,ישעיה מיאנוב,חסידות,חסידות / ספרי ראשית
3111,1500,0,author-year,v1,5081,האגור,יעקב לנדא (האגור),יעקב לנדא (האגור),הלכה,הלכה / ראשונים
3112,1500,0,author-year,v2,398,"צוואת הריב""ש",ישעיה מיאנוב,ישעיה מיאנוב,חסידות,חסידות / ספרי ראשית
3113,1500,0,author-year,v2,3940,האגור,יעקב לנדא (האגור),יעקב לנדא (האגור),הלכה,הלכה / ראשונים
3114,1508,0,author-year,v1,2191,אברבנאל על מורה נבוכים,אברבנאל,אברבנאל,מחשבת ישראל,מחשבת ישראל / מורה נבוכים / מפרשים
3115,1508,0,author-year,v1,2295,זבח פסח על הגדה של פסח,אברבנאל,אברבנאל,סדר התפילה,סדר התפילה / הגדה / מפרשים
3116,1508,0,author-year,v1,2348,נחלת אבות על אבות,אברבנאל,אברבנאל,משנה,משנה / אחרונים
3117,1508,0,author-year,v1,5649,צרור המור על התורה,אברהם סבע,אברהם סבע,תנ״ך,תנ״ך / ראשונים
3118,1508,0,author-year,v1,5661,אברבנאל על תורה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל
3119,1508,0,author-year,v1,5662,אברבנאל על יונה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3120,1508,0,author-year,v1,5663,אברבנאל על שמואל ב,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3121,1508,0,author-year,v1,5664,אברבנאל על זכריה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3122,1508,0,author-year,v1,5665,אברבנאל על הושע,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3123,1508,0,author-year,v1,5666,אברבנאל על עמוס,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3124,1508,0,author-year,v1,5667,אברבנאל על שופטים,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3125,1508,0,author-year,v1,5668,אברבנאל על נחום,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3126,1508,0,author-year,v1,5669,אברבנאל על צפניה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3127,1508,0,author-year,v1,5670,אברבנאל על מיכה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3128,1508,0,author-year,v1,5671,אברבנאל על חגי,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3129,1508,0,author-year,v1,5672,אברבנאל על יחזקאל,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3130,1508,0,author-year,v1,5673,אברבנאל על שמואל א,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3131,1508,0,author-year,v1,5674,אברבנאל על מלכים א,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3132,1508,0,author-year,v1,5675,אברבנאל על ישעיהו,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3133,1508,0,author-year,v1,5676,אברבנאל על מלכים ב,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3134,1508,0,author-year,v1,5677,אברבנאל על מלאכי,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3135,1508,0,author-year,v1,5678,אברבנאל על יהושע,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3136,1508,0,author-year,v1,5679,אברבנאל על יואל,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3137,1508,0,author-year,v1,5680,אברבנאל על ירמיהו,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3138,1508,0,author-year,v1,5681,אברבנאל על חבקוק,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3139,1508,0,author-year,v1,5682,אברבנאל על עובדיה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3140,1508,0,author-year,v1,5683,אשכול הכופר על רות,אברהם סבע,אברהם סבע,תנ״ך,תנ״ך / ראשונים
3141,1508,0,author-year,v1,5783,עטרת זקנים,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים
3142,1508,0,author-year,v1,5811,משמיע ישועה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים
3143,1508,0,author-year,v2,889,נחלת אבות על אבות,אברבנאל,אברבנאל,משנה,משנה / ראשונים
3144,1508,0,author-year,v2,1381,זבח פסח על הגדה של פסח,אברבנאל,אברבנאל,סדר התפילה,סדר התפילה / הגדה / מפרשים
3145,1508,0,author-year,v2,3142,אברבנאל על מורה נבוכים,אברבנאל,אברבנאל,מחשבת ישראל,מחשבת ישראל / מורה נבוכים / מפרשים
3146,1508,0,author-year,v2,3554,צרור המור על התורה,אברהם סבע,אברהם סבע,תנ״ך,תנ״ך / ראשונים
3147,1508,0,author-year,v2,3561,משמיע ישועה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים
3148,1508,0,author-year,v2,3562,אברבנאל על תורה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל
3149,1508,0,author-year,v2,3563,אברבנאל על מיכה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3150,1508,0,author-year,v2,3564,אברבנאל על שמואל א,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3151,1508,0,author-year,v2,3565,אברבנאל על חגי,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3152,1508,0,author-year,v2,3566,אברבנאל על ישעיהו,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3153,1508,0,author-year,v2,3567,אברבנאל על שופטים,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3154,1508,0,author-year,v2,3568,אברבנאל על מלכים ב,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3155,1508,0,author-year,v2,3569,אברבנאל על יחזקאל,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3156,1508,0,author-year,v2,3570,אברבנאל על זכריה,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3157,1508,0,author-year,v2,3571,אברבנאל על הושע,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3158,1508,0,author-year,v2,3572,אברבנאל על נחום,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3159,1508,0,author-year,v2,3573,אברבנאל על עמוס,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
3160,1508,0,author-year,v2,3574,אברבנאל על מלכים א,אברבנאל,אברבנאל,תנ״ך,תנ״ך / ראשונים / אברבנאל / נביאים
